#CustomerId,Surname,CreditScore,Gender,Age,Tenure,NumOfProducts,HasCrCard,EstimatedSalary,Exited
15687658,"Burgin",716,"Female",52,7,2,1,14608,1
15806132,"Martin",555,"Male",55,4,1,1,74150,0
15813022,"Kapustina",531,"Male",70,1,2,0,99503,0
15593295,"Greathouse",548,"Male",57,6,1,1,133538,0
15778934,"Napolitani",678,"Female",49,8,2,0,98091,0
15630241,"Tretyakova",594,"Male",61,3,1,1,192434,0
15659931,"Ibezimako",637,"Female",55,1,1,1,81432,1
15634949,"Hay",593,"Male",74,5,2,1,65532,0
15795990,"Lumholtz",722,"Female",48,10,1,1,3473,1
15718893,"Pirozzi",404,"Female",54,4,1,1,83716,1
15651554,"Anenechukwu",618,"Female",54,4,1,1,133573,1
15777923,"Johnston",544,"Female",45,6,2,0,151401,0
15757568,"Bogolyubov",704,"Female",45,6,1,1,137739,0
15704284,"Ekechukwu",736,"Male",57,9,1,1,28434,1
15688619,"Scott",718,"Male",45,3,2,1,193725,0
15765518,"Gregson",643,"Female",51,2,1,1,34968,1
15594349,"Streeten",850,"Male",49,5,1,0,59748,0
15648794,"Giordano",836,"Male",57,4,1,1,37142,1
15588614,"Walton",753,"Male",57,7,1,1,159475,1
15630698,"Hay",745,"Female",55,9,1,0,51548,1
15721426,"Milne",606,"Male",65,10,3,0,7862,1
15641835,"Anderson",683,"Male",72,3,1,0,52876,0
15794479,"Becker",767,"Male",77,8,1,1,190147,0
15805260,"Wood",705,"Female",56,2,1,1,88428,1
15747174,"Hao",526,"Male",58,9,2,1,191264,0
15649738,"White",698,"Female",46,0,2,1,125962,0
15738605,"Fischer",634,"Female",46,5,1,1,49725,1
15609998,"Okwudilichukwu",700,"Female",59,5,1,1,142977,1
15583548,"Harrison",525,"Female",47,6,1,1,82523,1
15735246,"Norman",798,"Female",58,9,2,0,119072,1
15791700,"Ugochukwutubelum",773,"Male",47,2,4,1,143007,1
15573876,"Chia",473,"Male",48,8,2,1,71140,0
15809826,"Craigie",728,"Female",46,2,1,1,20277,1
15627484,"Obielumani",686,"Female",47,5,1,1,124171,0
15806049,"Lee",714,"Female",49,5,1,1,141915,0
15691723,"Chukwudi",631,"Male",55,9,1,1,114475,0
15750808,"Ma",790,"Male",46,2,2,1,180291,0
15744368,"Sun",633,"Male",58,6,1,1,132034,0
15633930,"Yobachukwu",648,"Female",56,6,2,1,140991,1
15756305,"Marchesi",515,"Female",66,6,2,1,160663,0
15578799,"Anayolisa",625,"Female",58,10,1,1,192072,1
15623927,"Alexander",576,"Male",55,9,2,1,94451,0
15681402,"Ngozichukwuka",763,"Female",61,1,1,1,143981,0
15594685,"Hall",757,"Female",49,2,2,0,164483,0
15777553,"Hanson",659,"Female",56,9,1,1,99504,1
15570835,"Fallaci",491,"Female",57,4,1,1,41230,1
15808044,"Ts'ui",580,"Female",65,9,3,1,107891,1
15579208,"Chikezie",550,"Female",48,6,2,1,191870,0
15684951,"He",542,"Female",59,2,2,1,7905,1
15624633,"Kibby",702,"Male",45,9,1,1,171015,0
15783615,"Ramos",630,"Male",50,3,4,1,47775,1
15789097,"Keeley",644,"Male",48,8,2,0,44966,1
15674880,"Archer",658,"Male",50,2,2,1,52138,0
15801265,"Tang",689,"Female",45,0,1,1,197804,1
15582714,"Napolitani",749,"Male",47,9,1,0,135655,1
15614034,"Martin",607,"Male",61,2,2,1,35787,0
15647266,"Y?an",651,"Female",45,10,1,1,18733,0
15757577,"Odili",676,"Female",61,8,2,1,118523,0
15736656,"H?",723,"Female",49,4,2,0,89972,0
15635078,"Chiemela",714,"Male",45,0,1,0,187194,0
15732020,"Rutherford",610,"Male",57,6,2,0,186612,0
15621210,"Angelo",599,"Male",46,9,1,1,31368,1
15724223,"Bronner",545,"Female",55,5,1,0,10035,1
15624388,"Henderson",649,"Female",50,5,1,1,87351,1
15749019,"Wong",545,"Male",45,6,2,1,162321,0
15784676,"Fanucci",583,"Male",51,6,2,1,165082,0
15581440,"Christie",724,"Female",48,6,2,1,80552,1
15642345,"Y?",714,"Female",49,4,1,1,7572,1
15706163,"Enyinnaya",518,"Male",46,4,1,0,92727,1
15746708,"Ritchie",589,"Male",55,7,1,1,65157,1
15775203,"Chia",824,"Male",45,3,1,0,60152,0
15646764,"Lorenzo",617,"Female",58,3,2,1,35199,1
15726791,"Nuttall",637,"Female",45,2,1,1,145134,1
15791053,"Lucciano",709,"Male",45,4,1,1,12,1
15769312,"Forbes",557,"Male",48,10,2,1,185094,0
15708212,"Lin",648,"Female",54,7,1,1,172587,1
15637650,"Williams",549,"Male",50,9,2,0,13608,0
15637240,"Wei",541,"Male",46,4,2,1,94499,0
15656912,"Aitken",649,"Male",51,4,1,1,150391,0
15672374,"Pai",672,"Male",52,8,1,0,56407,1
15672516,"Wall",541,"Male",51,7,2,1,179862,0
15754112,"Musgrove",653,"Male",55,7,2,1,41967,0
15806027,"Niu",556,"Female",52,9,1,1,175149,1
15707120,"Cocci",850,"Male",46,9,1,1,88921,0
15722765,"Owen",580,"Female",57,0,1,0,108529,0
15783305,"Franklin",593,"Female",46,7,1,1,145560,0
15661821,"Johnstone",798,"Female",49,5,1,1,31686,1
15718153,"Kao",759,"Female",74,6,1,1,48245,0
15613189,"Browne",774,"Female",52,2,1,1,113266,1
15792525,"Lei",628,"Female",61,1,1,1,149922,1
15790659,"Sheets",701,"Male",59,7,2,0,27598,0
15706587,"Johnston",560,"Male",57,0,2,0,116782,0
15568025,"Hsueh",758,"Male",51,8,1,1,116520,0
15567980,"Frater",537,"Female",46,5,1,0,140858,1
15679294,"Brennan",589,"Female",46,10,2,1,37024,0
15619935,"Vanmeter",783,"Female",59,9,1,1,4424,0
15636089,"Hs?",678,"Female",51,1,1,0,109718,1
15727490,"Scott",661,"Male",47,5,1,0,107243,1
15813303,"Rearick",513,"Male",88,10,2,1,52952,0
15756920,"Genovesi",576,"Male",63,9,1,0,78956,1
15704442,"Fleming",672,"Female",53,9,4,1,147311,1
15595537,"Trout",626,"Male",49,9,2,1,187192,0
15679249,"Chou",351,"Female",57,4,1,1,169622,1
15764105,"Milne",475,"Female",57,1,2,1,89249,0
15671917,"Wade",666,"Male",46,5,1,1,177844,0
15666548,"Chung",466,"Female",56,2,3,1,197634,1
15625623,"Stevenson",567,"Female",45,4,2,0,121053,0
15625942,"McDonald",619,"Female",45,0,2,0,113645,0
15661974,"Pirozzi",677,"Male",46,2,1,1,158531,0
15689341,"Gibbs",655,"Female",50,10,4,1,179268,1
15607993,"Milne",625,"Female",52,2,1,1,84606,0
15769522,"O'Connor",734,"Male",51,1,1,1,116912,0
15759436,"Aksenov",758,"Female",50,2,3,1,67944,1
15690231,"K'ung",612,"Female",62,0,2,1,192892,0
15751561,"Meng",498,"Male",61,7,1,1,187248,1
15726490,"Kirby",782,"Male",52,4,1,1,52760,1
15598086,"Brown",624,"Female",45,3,1,1,168002,1
15752300,"Sagese",607,"Male",47,4,1,1,79451,0
15658693,"Aksyonova",827,"Female",60,2,2,0,60616,0
15631838,"Findlay",606,"Male",61,5,2,0,8643,0
15752026,"Hammer",691,"Male",58,3,1,0,194930,1
15569571,"Davydova",584,"Female",46,6,2,1,120377,1
15769703,"West",550,"Female",45,8,1,0,97623,1
15679770,"Smith",611,"Female",61,3,4,0,66238,1
15755178,"Ramos",660,"Male",50,1,3,1,191849,1
15634772,"Mario",682,"Female",59,0,1,0,84804,0
15617197,"Chien",524,"Male",50,4,2,1,31841,1
15631310,"Hsieh",537,"Female",53,3,1,1,91407,0
15756560,"Moran",599,"Female",46,7,2,1,83282,0
15732270,"Hung",727,"Male",71,8,1,1,198447,1
15646566,"Bell",763,"Female",58,9,1,0,35825,0
15596088,"Fanucci",705,"Female",50,4,2,0,145159,0
15775905,"Moore",612,"Female",47,6,1,1,45750,1
15785865,"Mazzanti",711,"Male",58,9,2,1,26768,0
15688691,"Lei",665,"Female",51,9,2,0,1113,1
15592736,"Lucchese",551,"Male",54,5,1,1,176680,1
15703205,"Uwaezuoke",656,"Female",46,5,2,1,138849,0
15573242,"Greene",691,"Male",50,6,1,1,2705,0
15755223,"Tseng",692,"Male",53,7,2,0,119817,0
15787318,"Holmwood",537,"Female",47,6,1,1,16260,1
15765812,"Trevisani",587,"Male",48,1,2,1,8908,0
15704844,"Hsiung",550,"Male",62,7,1,0,64491,0
15755242,"Rowe",682,"Female",46,2,1,1,114443,0
15640846,"Chibueze",546,"Female",58,3,4,1,128882,1
15700209,"Walker",486,"Male",63,9,1,1,85101,0
15602735,"Kuo",692,"Male",45,6,4,0,108041,1
15800062,"Lanford",850,"Male",49,8,1,0,25868,1
15775891,"Myers",634,"Male",48,2,1,1,103712,1
15716000,"Hs?eh",638,"Male",48,2,2,1,7919,0
15687162,"Clayton",461,"Male",51,9,1,0,56768,1
15643658,"Barber",850,"Male",53,2,2,1,36981,0
15679410,"Caldwell",729,"Female",62,4,1,1,30990,1
15582325,"Jennings",524,"Male",52,2,1,1,173899,1
15760446,"Pagnotto",598,"Female",64,9,1,0,13181,1
15574910,"Ferguson",601,"Male",50,2,1,1,185855,0
15672115,"Lettiere",679,"Male",60,6,2,1,77332,0
15699450,"Li",723,"Male",48,7,2,1,150695,0
15627352,"Bulgakov",459,"Male",46,7,1,1,4969,1
15701318,"Poole",763,"Male",67,9,1,0,87236,0
15710928,"McChesney",665,"Female",55,8,1,1,93770,0
15631170,"Clements",695,"Male",45,3,2,1,30794,0
15648702,"Yuriev",775,"Male",70,6,2,1,74532,0
15806688,"Manfrin",726,"Female",56,8,3,0,130114,1
15597951,"Muir",471,"Female",58,4,1,1,36315,0
15581748,"Shen",754,"Male",57,2,2,1,70954,0
15770420,"Dillon",749,"Male",46,10,2,1,73471,0
15592816,"Udokamma",623,"Female",48,1,1,1,118855,1
15723894,"Younger",625,"Male",45,7,1,0,124608,0
15669957,"Drake",655,"Male",52,9,1,1,49026,0
15753332,"Loftus",401,"Male",48,8,1,1,175754,1
15767474,"Lorenzo",481,"Female",57,9,3,1,169719,1
15566708,"Chidalu",444,"Female",45,4,2,1,161654,1
15591123,"Iredale",557,"Male",68,2,1,1,38596,0
15573280,"Gallagher",646,"Male",50,6,2,1,27815,0
15654495,"Potter",706,"Female",47,6,1,1,140804,0
15680736,"Milne",597,"Female",72,6,2,1,7144,0
15782468,"Hart",850,"Male",51,3,2,1,12458,1
15776233,"Kruglova",758,"Female",61,8,1,1,182184,1
15761141,"Palerma",604,"Female",71,10,2,1,129984,0
15641416,"Shaffer",732,"Female",61,9,2,1,157528,1
15700487,"Osonduagwuike",805,"Male",46,6,3,1,162643,1
15663826,"Brim",532,"Female",66,3,1,1,115227,0
15742820,"Trevisano",535,"Female",45,2,2,0,170622,0
15597930,"Wilson",646,"Male",52,8,1,0,172496,1
15646817,"Chiekwugo",769,"Male",51,9,2,1,40258,0
15723299,"Sorokina",774,"Male",53,4,1,1,153888,1
15618936,"MacDonald",688,"Female",51,5,1,1,91624,1
15600934,"Randell",758,"Female",52,7,1,1,171190,1
15764351,"Yuryeva",668,"Female",59,5,1,0,50455,0
15701555,"Nicholls",575,"Male",53,1,2,0,26016,0
15768455,"Young",679,"Male",60,8,2,1,51381,0
15703059,"Scott",549,"Female",49,6,1,0,93551,0
15785782,"Ugonna",513,"Male",48,2,1,1,114709,1
15812513,"Nnaife",599,"Male",45,10,1,1,132128,1
15776454,"Hamilton",603,"Female",48,5,1,1,100479,1
15648489,"Ting",487,"Male",53,4,1,1,24208,1
15693203,"Powell",710,"Female",75,5,2,1,9377,0
15813067,"Williams",432,"Female",45,3,1,1,43047,1
15769829,"Cheng",534,"Male",51,3,2,0,20856,0
15705890,"Nebechukwu",674,"Male",45,7,1,1,37013,0
15651093,"Chien",707,"Female",55,1,2,0,54409,0
15671591,"Castiglione",439,"Male",52,3,4,1,198875,1
15617866,"Calabrese",657,"Male",67,5,2,1,107534,0
15669411,"Muse",750,"Female",52,6,1,1,126233,1
15719606,"Rivers",657,"Male",50,9,2,0,37171,0
15646859,"Heydon",621,"Male",47,7,1,1,66799,0
15624510,"Tien",696,"Male",52,6,1,1,27445,1
15603246,"Genovesi",498,"Male",73,2,2,1,165408,0
15728773,"Hsieh",568,"Female",47,7,2,1,45978,0
15570769,"Kibble",494,"Male",69,9,1,1,24489,0
15704987,"Lu",649,"Female",52,8,1,1,41858,0
15617482,"Milanesi",489,"Female",52,1,1,1,37240,1
15704583,"Chikwado",651,"Male",56,2,1,1,114523,1
15621083,"Douglas",698,"Male",57,6,2,1,72549,1
15599081,"Watt",507,"Female",46,8,1,1,70324,0
15633531,"Lavrov",717,"Female",76,9,1,1,68400,0
15744529,"Chiekwugo",510,"Male",63,8,2,1,115292,0
15724858,"Begum",688,"Female",54,9,1,1,191213,1
15713144,"Ingrassia",588,"Male",46,8,1,1,61931,0
15654901,"Horton",733,"Male",51,10,1,1,130190,0
15807481,"Peng",577,"Female",46,1,1,1,158751,0
15718071,"Tuan",655,"Female",51,3,2,0,15801,0
15679760,"Slattery",721,"Male",46,1,2,0,102951,0
15577178,"Genovese",511,"Male",45,5,1,1,193160,1
15595228,"Wanliss",815,"Male",45,7,1,0,52885,1
15651983,"Fang",591,"Female",56,9,1,1,196242,1
15746737,"Eames",565,"Male",59,9,1,1,170706,0
15655123,"Dumetolisa",505,"Female",45,9,3,1,195395,1
15684801,"Abbott",689,"Male",47,1,3,1,156878,1
15636428,"Sutherland",703,"Female",45,1,1,1,182784,1
15699284,"Johnson",584,"Male",49,8,1,1,113861,0
15786993,"Lung",810,"Female",51,5,2,0,184525,0
15709441,"Cocci",745,"Female",59,8,1,1,36125,0
15575694,"Yobachukwu",729,"Female",45,7,2,1,71133,0
15766289,"Dickinson",751,"Male",47,5,2,1,162761,0
15801658,"Summers",580,"Male",55,6,1,0,175750,0
15706185,"Clements",596,"Male",47,5,2,1,174311,0
15720943,"Pirozzi",747,"Female",45,1,1,1,189362,1
15665416,"Ferri",779,"Male",62,10,1,0,116978,0
15619653,"Hannaford",666,"Male",47,2,1,1,35047,1
15675185,"Chuang",697,"Female",48,2,2,1,103944,0
15800061,"Moretti",495,"Female",45,3,3,1,135170,1
15578006,"Yao",787,"Female",85,10,2,1,116538,0
15687491,"Nkemdilim",817,"Male",45,9,1,0,88211,1
15807909,"Rubensohn",744,"Male",47,9,2,1,113163,0
15767871,"H?",784,"Male",48,7,2,1,182610,0
15619087,"Taylor",762,"Male",53,1,1,1,170195,0
15791174,"Leibius",540,"Male",67,1,1,0,59457,0
15762605,"Wall",685,"Male",58,1,1,1,154181,0
15744279,"Patterson",680,"Female",58,8,2,1,65709,0
15571059,"Martin",734,"Female",54,3,1,1,130806,1
15745083,"Lei",613,"Male",59,8,1,0,27965,1
15708196,"Uchenna",696,"Male",60,8,1,1,196858,0
15766609,"Jowers",655,"Female",47,10,2,1,167779,0
15800890,"T'ien",554,"Female",45,6,2,1,181205,0
15735878,"Law",850,"Female",47,10,1,0,26813,1
15707596,"Chung",546,"Female",74,8,2,1,66733,1
15663161,"Chiu",680,"Female",51,5,1,0,47795,1
15813113,"Chang",795,"Female",56,5,1,1,35419,1
15772073,"Hodge",664,"Male",48,10,1,1,140173,1
15701537,"Ignatiev",756,"Male",60,2,1,1,166513,1
15586996,"Azikiwe",697,"Female",76,7,2,0,188772,0
15638003,"Komarova",648,"Male",55,1,1,0,181534,0
15775590,"Mackay",482,"Female",48,2,1,0,102641,1
15609637,"Nkemakolam",652,"Male",51,7,2,0,43496,0
15746203,"Hsia",555,"Male",62,4,1,0,43507,1
15583137,"Pope",637,"Female",48,7,2,1,132006,1
15680752,"Horrocks",675,"Female",49,0,1,1,80497,1
15589449,"Frye",815,"Female",56,3,3,1,94248,1
15750447,"Ozoemena",678,"Female",60,10,1,1,147490,1
15631070,"Gerasimova",667,"Male",55,9,1,1,137675,1
15761950,"Woronoff",652,"Female",45,9,1,1,153384,1
15713912,"Nebechukwu",516,"Female",45,8,1,0,115818,0
15566689,"Chimaoke",554,"Male",66,8,2,1,116748,0
15725794,"Winters",659,"Female",49,1,1,1,116250,1
15678201,"Robertson",548,"Female",46,1,1,1,104469,1
15787550,"Chao",719,"Male",69,3,2,1,58320,0
15603942,"Hawthorn",547,"Male",50,3,3,0,177747,1
15596761,"Hawdon",515,"Male",60,9,1,1,18424,1
15652400,"Moss",667,"Male",56,2,1,0,18898,0
15733964,"Russo",606,"Female",53,1,1,1,75860,0
15594762,"Pisani",827,"Male",46,1,1,1,13460,0
15623502,"Morrison",598,"Female",56,4,1,1,44251,0
15589715,"Fulks",584,"Female",66,5,1,1,49553,1
15664907,"Alexander",527,"Male",47,1,1,1,21312,1
15588080,"Giles",675,"Male",54,6,1,1,110274,1
15717560,"Martin",580,"Male",50,0,1,1,57541,1
15768151,"Romano",514,"Female",45,3,1,0,155407,1
15579212,"Chuang",638,"Male",57,6,1,1,33676,1
15587419,"Shipton",611,"Male",58,8,2,0,107666,1
15778368,"Allan",552,"Male",50,4,1,1,117505,1
15709183,"Davidson",707,"Female",58,3,1,1,114673,0
15768293,"Sun",614,"Male",51,3,2,1,5552,0
15654456,"Napolitano",511,"Male",48,6,1,0,88308,1
15611430,"Abramowitz",690,"Male",54,5,1,1,12848,1
15793890,"Harriman",728,"Female",59,4,1,1,163366,1
15577806,"Chiu",794,"Female",54,1,1,1,192155,0
15715622,"To Rot",583,"Female",57,3,1,0,147965,1
15775335,"Ellis",635,"Female",48,4,2,1,191914,0
15724150,"Nkemdirim",814,"Male",48,9,1,1,185792,0
15574072,"Ch'ien",786,"Female",62,8,1,1,165703,0
15733014,"Nolan",813,"Female",62,10,2,0,140454,0
15746076,"Saunders",506,"Male",50,3,2,1,12017,0
15608226,"McMorran",513,"Male",72,3,1,1,81251,0
15638988,"Fu",684,"Male",54,6,2,1,94889,0
15628767,"Hotchin",608,"Female",63,3,2,1,175696,1
15758116,"Rossi",666,"Male",53,5,1,1,128019,1
15575119,"Hughes",779,"Male",71,3,2,1,146895,1
15815420,"McDaniels",808,"Male",47,8,1,0,74028,0
15799626,"Donaghy",637,"Male",50,4,1,0,17323,1
15647385,"Ch'iu",579,"Male",56,4,1,0,4524,1
15775663,"Otitodilichukwu",712,"Male",53,6,2,1,132703,0
15726747,"Donaldson",714,"Male",63,4,1,0,166678,0
15694510,"Ifeanyichukwu",725,"Male",45,1,1,0,24219,0
15603465,"Dunn",665,"Female",45,5,2,1,51872,1
15747878,"Aiken",739,"Male",60,4,1,1,51638,0
15754952,"Su",602,"Female",48,7,2,0,127095,0
15763544,"Thompson",673,"Male",47,1,2,0,108762,0
15684010,"Tuan",640,"Female",74,2,1,1,34130,0
15733303,"Liu",630,"Male",67,5,2,1,27330,0
15749905,"Carr",698,"Female",47,6,1,1,50214,1
15772573,"Simpson",735,"Male",55,2,1,0,163516,0
15733234,"Moretti",777,"Female",58,4,1,1,62449,1
15571302,"Estep",529,"Male",72,5,1,1,78696,0
15637178,"Mishina",803,"Female",45,7,2,1,128378,0
15629511,"Lavrentiev",738,"Male",49,6,1,1,123499,0
15570629,"Alexeyeva",655,"Female",72,5,2,1,99920,0
15693732,"Kilgour",775,"Female",66,9,2,1,67622,0
15798024,"Lori",537,"Male",84,8,1,1,186236,0
15724863,"Sheppard",420,"Female",55,4,1,1,144870,1
15780411,"Norris",570,"Female",46,3,2,0,820,0
15720354,"Knowles",581,"Male",71,4,2,1,197562,0
15611800,"Loggia",624,"Female",62,7,2,1,151412,0
15793693,"Mahomed",694,"Male",60,9,1,1,57089,0
15593736,"Cook",598,"Female",46,7,1,0,184980,1
15658668,"Hunter",581,"Male",49,10,2,0,41624,0
15712303,"Valentin",692,"Male",66,4,1,1,118188,0
15745605,"Trevisan",722,"Female",47,2,1,1,90656,1
15606755,"Moretti",597,"Female",46,4,2,1,58667,1
15705777,"Real",710,"Male",49,10,1,1,193267,0
15722965,"Yefimova",757,"Male",57,3,1,1,53179,1
15713596,"Ugochukwu",428,"Female",62,1,1,0,58382,0
15769586,"Horan",820,"Female",49,1,2,1,119087,0
15743714,"Ch'ien",468,"Male",46,7,1,1,10958,0
15626491,"Hughes",655,"Female",45,7,1,0,47349,0
15765461,"Giles",632,"Male",47,3,2,1,178822,0
15787161,"Pisani",591,"Male",46,4,1,1,163504,0
15588944,"Maughan",456,"Female",63,1,2,0,140758,1
15759566,"Tochukwu",617,"Male",74,10,2,1,53950,0
15660505,"Romani",735,"Male",46,2,1,1,114371,1
15742834,"Liao",640,"Male",45,1,1,1,10908,0
15806511,"Berry",445,"Male",45,10,2,0,90977,0
15812706,"Mazure",627,"Male",49,4,1,0,146680,0
15650545,"Tomlinson",849,"Male",69,7,1,1,139066,0
15653251,"Hickey",408,"Female",84,8,1,0,188485,1
15632324,"Pisani",602,"Male",59,7,2,1,162347,0
15637169,"Maclean",838,"Female",67,4,1,1,78310,0
15801218,"Bermudez",675,"Male",49,8,1,0,179521,1
15647725,"Napolitano",675,"Female",61,5,3,1,166305,1
15648455,"Kung",647,"Male",51,4,1,1,29884,0
15651823,"Nkemjika",590,"Female",60,6,1,1,88206,1
15727353,"Ch'ang",650,"Female",64,7,1,1,32275,1
15687270,"Iroawuchi",491,"Female",61,8,2,0,139862,0
15803121,"Chia",847,"Male",51,5,1,0,144184,1
15761670,"Morley",695,"Female",50,8,1,1,126382,1
15706005,"Roberts",674,"Male",46,2,1,1,90190,1
15791988,"Chinomso",670,"Male",68,4,2,1,11427,0
15625151,"Wan",640,"Female",66,9,1,0,184636,0
15652626,"Grave",826,"Male",55,4,1,1,140126,0
15785406,"Watts",446,"Female",51,4,1,0,70614,0
15628886,"Matlock",677,"Male",56,5,1,1,60591,1
15699325,"Fedorova",555,"Female",62,10,1,0,8445,0
15573599,"Adamson",506,"Female",57,6,2,0,194421,1
15747208,"Watt",608,"Male",50,6,1,1,93569,1
15582762,"Mazzanti",667,"Male",77,2,1,1,34703,0
15772528,"Mishin",750,"Female",47,7,2,1,54474,1
15711716,"Ferguson",580,"Female",56,1,1,1,106919,1
15639357,"Allan",415,"Male",46,9,3,0,178587,1
15738907,"Tobenna",798,"Female",60,6,1,1,31907,1
15750867,"Nucci",489,"Female",46,8,1,1,147223,1
15720338,"Mazzanti",592,"Male",55,8,2,1,128918,0
15738291,"Nevzorova",671,"Female",48,8,2,0,83211,0
15782456,"Odili",656,"Male",46,9,2,0,193099,0
15629846,"Sheehan",827,"Female",47,8,2,1,108978,0
15809320,"McElhone",845,"Female",52,0,1,1,31727,1
15793049,"Atkins",680,"Female",48,8,1,1,139559,1
15613623,"Tilley",640,"Male",62,3,1,1,101663,0
15698791,"Udinesi",679,"Male",45,3,1,1,48467,0
15607263,"McCartney",788,"Male",55,3,1,0,13288,1
15610900,"Thompson",770,"Female",70,9,1,1,22667,1
15624775,"Onyeoruru",729,"Male",67,2,1,0,102391,0
15691703,"Shih",545,"Male",47,8,1,0,67830,1
15628999,"Townsend",732,"Male",79,10,1,1,104223,0
15744240,"Shen",688,"Female",46,0,1,0,6866,0
15616666,"Artemova",646,"Female",52,6,2,0,68367,0
15727197,"Pinto",576,"Female",52,9,2,0,148478,1
15790829,"Gibson",703,"Female",45,5,2,1,131906,0
15654959,"Hope",670,"Male",67,6,1,1,118607,0
15760244,"Ives",590,"Female",76,5,1,0,13849,0
15722246,"Omeokachie",742,"Female",60,4,1,1,13162,1
15565796,"Docherty",745,"Male",48,10,1,1,74511,0
15678317,"Manfrin",603,"Male",46,2,2,1,59563,0
15698335,"Bergamaschi",504,"Female",73,8,1,1,34596,0
15812616,"Enyinnaya",707,"Female",49,10,1,1,82968,1
15640409,"Carpenter",817,"Female",46,0,1,0,87942,1
15577999,"Sleeman",850,"Female",62,1,1,1,70916,1
15703541,"Wang",772,"Female",51,9,1,0,46676,1
15806210,"Bateman",675,"Male",66,5,2,1,131971,0
15568573,"Graham",554,"Female",51,7,1,0,179798,1
15689598,"Dean",722,"Male",46,6,1,1,93918,1
15713374,"Jarvis",689,"Male",67,9,1,1,99490,0
15777855,"Manna",649,"Male",45,7,2,0,75204,0
15679284,"Aksenov",593,"Female",45,6,1,1,55347,0
15759140,"Long",682,"Female",64,10,1,0,66041,0
15615820,"MacDonald",837,"Male",49,8,1,1,50975,0
15663263,"Collins",698,"Male",47,5,2,0,1056,0
15691785,"Findlay",850,"Male",61,1,1,1,53068,1
15658486,"Gidney",579,"Female",59,3,1,1,74878,0
15685290,"Wall",595,"Male",46,5,2,1,48421,1
15803842,"Dunn",752,"Female",45,3,2,0,89773,0
15765415,"King",609,"Female",45,4,1,1,199257,0
15756751,"Griffiths",596,"Female",54,0,1,1,153483,1
15584037,"Denisov",727,"Male",58,5,1,1,25881,1
15669887,"Lambert",839,"Female",51,3,1,1,69101,1
15651264,"Yobanna",850,"Male",51,4,1,0,118545,1
15665402,"Panicucci",703,"Male",73,5,1,1,159677,0
15718289,"Bradley",553,"Male",46,3,1,1,112550,1
15685245,"Jowett",608,"Female",56,5,2,0,153810,0
15751774,"Monnier",774,"Male",76,4,1,1,143133,0
15654733,"Hsieh",794,"Male",57,3,1,1,93337,1
15809777,"Gadsden",497,"Female",55,7,1,1,9973,0
15695356,"Chinwemma",722,"Male",46,5,2,1,179909,0
15602797,"Okwudilichukwu",645,"Female",49,5,3,0,187690,1
15778154,"Kung",628,"Male",50,4,1,0,14218,1
15662884,"Naylor",739,"Male",58,1,1,0,160123,1
15750778,"Ponomarev",653,"Female",60,2,4,1,138160,1
15737354,"Yin",554,"Female",48,7,2,1,63708,0
15805025,"Oster",636,"Female",45,7,1,1,108403,0
15658449,"Chizoba",695,"Male",45,9,1,0,77330,0
15753847,"Hawkins",645,"Male",45,4,1,0,174917,1
15726945,"Andreev",677,"Female",72,8,2,1,153604,0
15794276,"Steele",588,"Female",64,3,1,1,189704,0
15618255,"Fedorov",642,"Female",56,6,2,1,143050,1
15769110,"Stehle",653,"Female",46,5,2,1,49708,0
15576094,"Sung",743,"Male",71,0,2,0,29838,0
15612455,"Yao",549,"Male",45,6,1,1,146373,0
15750156,"Yu",662,"Male",59,2,1,1,8059,1
15678129,"Hill",643,"Female",45,9,2,1,155516,0
15566633,"Freeman",698,"Male",55,8,2,1,144584,0
15658890,"Belonwu",603,"Male",46,4,2,1,86190,0
15726487,"P'eng",431,"Male",63,6,1,1,168008,0
15698716,"Baker",620,"Female",70,3,2,1,33350,1
15655590,"Garcia",581,"Male",46,2,2,0,188493,0
15732266,"Field",553,"Male",53,5,1,1,165379,1
15640258,"Chou",685,"Female",50,6,2,1,50664,1
15743871,"Nkemdirim",567,"Male",59,3,2,1,25844,1
15651943,"Richards",580,"Female",65,1,2,0,103182,0
15626008,"Miller",622,"Female",52,9,1,1,162756,1
15705765,"Lane",581,"Female",46,1,2,1,104272,0
15648362,"Kennedy",728,"Male",45,3,2,1,84300,1
15659736,"Herbert",716,"Male",66,5,1,0,10070,1
15671915,"Bowen",649,"Male",46,5,2,1,76947,0
15719950,"Sutherland",682,"Male",61,10,1,1,172141,0
15743818,"Rowley",748,"Male",58,9,2,0,124429,0
15619972,"Akabueze",807,"Female",47,9,1,0,125440,1
15754342,"Green",597,"Female",60,0,1,0,48503,0
15663164,"Yudin",663,"Male",49,7,3,1,84359,1
15616811,"MacDonald",535,"Male",47,0,1,0,145986,0
15720071,"Fiorentini",535,"Female",49,3,1,0,61820,1
15695792,"Ch'ien",673,"Male",65,0,1,1,85733,0
15627665,"Sung",614,"Male",46,4,1,1,74380,1
15601659,"Fiorentino",496,"Female",59,7,2,1,163141,1
15763097,"Siciliano",809,"Male",80,8,2,0,34164,0
15737071,"Tang",639,"Female",60,5,1,1,84362,1
15792064,"Pai",545,"Male",53,5,1,1,180598,1
15677052,"Ko",589,"Female",59,2,2,1,126160,1
15612505,"Joseph",835,"Male",45,3,1,1,152578,0
